id,text,aspects,category
2972,First went here to enjoy their garden terrace.,"{'term': array(['garden terrace'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([31], dtype=int16), 'to': array([45], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1903,"My husbands was perfect, my was well done and dry.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1755,The pizza was pretty good and huge.,"{'term': array(['pizza'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([4], dtype=int16), 'to': array([9], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2890,Sapphire is the only Indian restaurant I go to when I'm in NYC.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.","{'term': array(['cuisine'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([4], dtype=int16), 'to': array([11], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2308,I heartily recommend.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
51,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,"{'term': array(['atmosphere'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([50], dtype=int16), 'to': array([60], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,"{'term': array(['service', 'crowded'], dtype=object), 'polarity': array(['positive', 'negative'], dtype=object), 'from': array([86, 15], dtype=int16), 'to': array([93, 22], dtype=int16)}","{'category': array(['service', 'ambience'], dtype=object), 'polarity': array(['positive', 'negative'], dtype=object)}"
1688,All my co-workers were amazed at how small the dish was.,"{'term': array(['dish'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([47], dtype=int16), 'to': array([51], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.","{'term': array(['atmosphere', 'service', 'food'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([ 4, 34, 61], dtype=int16), 'to': array([14, 41, 65], dtype=int16)}","{'category': array(['food', 'service', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object)}"
2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.","{'term': array(['grilled branzino'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([24], dtype=int16), 'to': array([40], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3083,"The wait staff is friendly, and the food has gotten better and better!","{'term': array(['wait staff', 'food'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 36], dtype=int16), 'to': array([14, 40], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
1388,"This place, which is only a few months old, is perhaps Queens' biggest secret!","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.","{'term': array(['vibe', 'French food', 'packed'], dtype=object), 'polarity': array(['positive', 'positive', 'negative'], dtype=object), 'from': array([44, 76, 16], dtype=int16), 'to': array([48, 87, 22], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['positive', 'conflict'], dtype=object)}"
1574,This place is so much fun.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
498,I was glad I did.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2604,Right off the L in Brooklyn this is a nice cozy place with good pizza.,"{'term': array(['pizza', 'place'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([64, 48], dtype=int16), 'to': array([69, 53], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
473,I've never been treated so rudely.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
380,I'll be back soon.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,"{'term': array(['pre-theater menu'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([25], dtype=int16), 'to': array([41], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
322,Went inside and I started to get excited.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1383,I also ordered for delivery and the restaurant forgot half the order.,"{'term': array(['delivery', 'order'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([19, 63], dtype=int16), 'to': array([27, 68], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
892,Our server checked on us maybe twice during the entire meal.,"{'term': array(['server', 'meal'], dtype=object), 'polarity': array(['negative', 'neutral'], dtype=object), 'from': array([ 4, 55], dtype=int16), 'to': array([10, 59], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2296,"However, it is jus too good to not praise it.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
868,We have been to Montparnasse many times and return often for good reason.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2936,The strong scents coming from the left and right of me negatively affected my taste buds.,"{'term': array(['scents'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([11], dtype=int16), 'to': array([17], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3423,We had the lobster sandwich and it was FANTASTIC.,"{'term': array(['lobster sandwich'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([11], dtype=int16), 'to': array([27], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
154,It's somewhere you can eat and be happy.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
591,"If you wrote a bad review, it's because you don't understand what Rao's is all about.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1197,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!","{'term': array(['check'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([143], dtype=int16), 'to': array([148], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2061,but overall i give it a 10,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2274,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.","{'term': array(['Spider Roll', 'price', 'shell crab'], dtype=object), 'polarity': array(['conflict', 'positive', 'positive'], dtype=object), 'from': array([ 11, 124,  67], dtype=int16), 'to': array([ 22, 129,  77], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
2804,Deep Fried Skewers are good and still rare to find in NYC.,"{'term': array(['Deep Fried Skewers'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([0], dtype=int16), 'to': array([18], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
194,"I have tried to make reservations, but both times, the hostess didn't have my name.","{'term': array(['reservations', 'hostess'], dtype=object), 'polarity': array(['neutral', 'negative'], dtype=object), 'from': array([21, 55], dtype=int16), 'to': array([33, 62], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
